2025-06-03 08:33:54.766 [main] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] public registering service gsc-cloud-user with instance Instance{instanceId='null', ip='10.20.12.28', port=8081, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={management.endpoints.web.base-path=/actuator, IPv6=null, preserved.register.source=SPRING_CLOUD}}
2025-06-03 08:33:54.817 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP gsc-cloud-user 10.20.12.28:8081 register finished
2025-06-03 08:33:54.871 [main] INFO  top.gsc.UserApplication - Started UserApplication in 11.472 seconds (process running for 12.034)
2025-06-03 08:33:54.881 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - config listener notify warn timeout millis use default 60000 millis 
2025-06-03 08:33:54.882 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - nacos.cache.data.init.snapshot = true 
2025-06-03 08:33:54.883 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-111.230.250.174_8848-111.230.250.174_9848] [subscribe] datasource.yaml+DEFAULT_GROUP
2025-06-03 08:33:54.892 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-111.230.250.174_8848-111.230.250.174_9848] [add-listener] ok, tenant=, dataId=datasource.yaml, group=DEFAULT_GROUP, cnt=1
2025-06-03 08:33:54.892 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=datasource.yaml, group=DEFAULT_GROUP
2025-06-03 08:33:54.893 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-111.230.250.174_8848-111.230.250.174_9848] [subscribe] common.yaml+DEFAULT_GROUP
2025-06-03 08:33:54.893 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-111.230.250.174_8848-111.230.250.174_9848] [add-listener] ok, tenant=, dataId=common.yaml, group=DEFAULT_GROUP, cnt=1
2025-06-03 08:33:54.893 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=common.yaml, group=DEFAULT_GROUP
2025-06-03 08:33:55.232 [RMI TCP Connection(3)-10.20.12.28] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
